ID,Gold,Silver,Bronze,nan
51389,0,0,0,1
40739,0,0,0,1
63049,0,0,0,1
53778,1,0,0,0
58072,0,0,1,0
15466,0,0,0,1
75481,1,0,0,0
101174,0,0,0,1
1662,1,0,0,0
64578,0,0,0,1
29347,0,0,0,1
14278,0,0,0,1
57499,0,0,0,1
34346,0,0,0,1
17345,0,0,0,1
23868,0,0,0,1
29611,0,0,0,1
53709,0,0,0,1
71665,0,1,0,0
109138,0,0,0,1
120319,0,0,0,1
82624,0,0,0,1
27210,0,0,0,1
23543,0,0,0,1
68796,0,0,0,1
95486,0,0,0,1
77267,0,0,0,1
98656,0,0,0,1
29778,0,0,0,1
71382,0,0,0,1
39611,0,0,0,1
56874,1,0,0,0
63091,1,0,0,0
23519,0,1,0,0
11285,0,0,0,1
100978,0,0,0,1
52513,0,0,0,1
78915,0,0,0,1
76022,0,0,0,1
27802,0,0,0,1
103698,0,0,1,0
97144,0,0,0,1
63400,0,0,0,1
115378,0,0,0,1
3121,0,0,0,1
134661,0,0,0,1
75444,0,0,0,1
106088,0,0,0,1
80092,0,0,0,1
13612,0,0,0,1
13171,0,0,0,1
23801,1,0,0,0
37237,0,0,0,1
133972,0,0,1,0
85525,0,0,0,1
17985,0,0,0,1
39202,0,0,0,1
130531,0,0,0,1
25500,0,0,1,0
76388,0,0,0,1
68796,0,0,0,1
128102,0,0,1,0
39877,0,0,0,1
129613,0,0,0,1
58767,0,0,0,1
123139,0,1,0,0
25398,0,0,0,1
94097,0,1,0,0
115875,0,0,0,1
42784,0,0,0,1
115915,0,0,0,1
109876,0,0,0,1
83237,0,0,1,0
88284,0,0,0,1
60230,0,0,0,1
38195,1,0,0,0
56406,0,0,0,1
75222,0,0,0,1
90275,0,0,0,1
109683,1,0,0,0
118305,0,0,0,1
114412,0,0,0,1
3821,0,0,0,1
77721,0,0,0,1
82768,0,0,0,1
87642,0,0,0,1
30179,0,0,0,1
127966,0,0,0,1
20708,0,1,0,0
24707,0,0,0,1
91430,1,0,0,0
35373,0,0,0,1
98510,0,0,0,1
100169,0,0,0,1
107810,0,0,0,1
93543,0,0,0,1
97270,0,1,0,0
113845,0,0,0,1
108550,0,0,0,1
118642,0,0,0,1
85335,0,0,0,1
92622,0,0,0,1
100383,0,0,0,1
43366,0,0,0,1
127506,1,0,0,0
36944,0,0,0,1
26330,0,0,0,1
58147,0,0,1,0
24135,0,0,0,1
128133,0,0,0,1
65347,0,0,0,1
87119,0,0,0,1
105557,0,0,0,1
45695,0,0,0,1
43567,0,0,0,1
133179,0,0,0,1
5174,0,0,0,1
1203,0,0,0,1
113936,0,0,0,1
82734,0,0,1,0
93640,0,0,0,1
82061,0,0,0,1
51432,0,0,0,1
90038,0,0,1,0
57569,0,0,0,1
46619,0,0,0,1
72755,0,0,0,1
91387,0,0,0,1
66751,0,0,0,1
131356,0,0,0,1
65840,0,0,0,1
125837,0,0,0,1
130301,0,0,0,1
7705,0,0,0,1
18596,0,0,0,1
85465,0,0,0,1
119591,0,0,0,1
12979,0,0,0,1
56739,0,0,0,1
103334,0,0,1,0
62968,0,0,0,1
98074,0,0,0,1
34643,0,0,1,0
54493,0,0,0,1
133864,0,0,0,1
87684,1,0,0,0
79193,0,0,0,1
13788,0,0,0,1
13151,0,1,0,0
7365,0,0,0,1
28710,0,0,0,1
24456,0,0,0,1
50276,0,0,0,1
100009,0,0,0,1
1102,0,0,0,1
91856,0,0,0,1
75999,0,0,0,1
86943,1,0,0,0
83715,0,0,0,1
87895,0,1,0,0
26361,0,0,0,1
38704,0,0,0,1
96691,0,0,0,1
119835,0,0,0,1
52522,0,0,0,1
130795,0,0,0,1
74400,0,0,0,1
57351,0,0,0,1
20279,0,0,0,1
2287,0,0,0,1
62699,0,0,0,1
96448,0,0,0,1
92221,0,0,0,1
47178,0,1,0,0
121103,0,0,1,0
13733,0,0,0,1
46973,1,0,0,0
17783,0,0,0,1
2898,0,0,0,1
128989,0,0,0,1
124672,0,0,0,1
64657,0,0,0,1
130770,0,0,0,1
124185,1,0,0,0
11199,0,0,0,1
79561,0,1,0,0
50112,0,0,0,1
32139,0,0,0,1
117576,0,0,0,1
88537,0,0,0,1
125259,0,0,0,1
18529,0,0,0,1
100437,0,0,0,1
2479,0,0,0,1
9942,0,0,0,1
130339,0,0,1,0
108194,0,0,0,1
67335,0,1,0,0
132408,0,0,0,1
118729,0,0,0,1
69467,0,0,0,1
125991,0,0,0,1
79448,0,0,0,1
52912,0,0,1,0
92150,0,0,0,1
81184,0,0,1,0
20211,0,0,0,1
123085,0,0,0,1
114841,0,0,0,1
108173,0,0,0,1
112670,0,0,0,1
47066,0,0,0,1
63307,0,0,0,1
120029,0,0,0,1
12239,0,0,0,1
103625,0,0,0,1
91176,0,0,0,1
19626,0,0,0,1
39085,0,0,0,1
11814,0,0,0,1
19045,0,0,0,1
60643,0,0,1,0
109783,0,0,0,1
104136,0,0,0,1
12998,0,0,0,1
99277,0,0,0,1
51135,1,0,0,0
120512,0,0,1,0
104488,0,0,0,1
114469,0,0,0,1
6089,0,0,0,1
91649,1,0,0,0
19409,0,0,0,1
7649,0,0,0,1
81027,0,0,0,1
67376,0,0,0,1
85161,0,0,0,1
42083,0,0,0,1
56867,0,0,0,1
117020,0,0,0,1
62517,0,0,0,1
4809,0,0,0,1
99281,0,0,1,0
45535,0,0,0,1
72538,0,0,0,1
26664,0,0,0,1
71095,0,0,0,1
26983,0,0,0,1
129608,0,0,0,1
72476,0,0,0,1
18408,0,0,0,1
33685,0,0,0,1
20588,0,0,0,1
62687,0,0,0,1
52833,0,0,0,1
121389,0,0,0,1
85285,0,0,0,1
35052,0,0,0,1
21083,0,0,0,1
118923,0,0,0,1
8934,0,0,0,1
35444,0,0,0,1
134309,0,0,0,1
122773,0,0,0,1
10615,0,0,0,1
26641,0,0,0,1
105980,0,0,0,1
84912,0,0,0,1
11766,0,0,0,1
32098,1,0,0,0
4057,0,1,0,0
120344,0,0,0,1
112123,0,0,0,1
18623,0,0,0,1
36231,0,0,0,1
80880,0,0,0,1
111991,0,0,0,1
32574,0,0,0,1
59517,0,0,0,1
41303,0,0,0,1
11219,0,0,0,1
8869,0,0,0,1
34061,0,0,0,1
41767,1,0,0,0
10674,1,0,0,0
60933,0,0,0,1
103140,0,0,0,1
93206,0,0,0,1
88281,0,0,0,1
26237,0,0,0,1
4335,0,0,0,1
11324,0,0,0,1
6301,0,0,0,1
73432,0,0,0,1
2630,0,0,0,1
50615,0,0,0,1
68647,0,0,0,1
84635,0,0,0,1
16033,0,0,0,1
64565,0,0,0,1
78336,0,0,0,1
83179,1,0,0,0
131117,0,1,0,0
67726,0,0,0,1
24654,0,0,0,1
107155,0,0,0,1
72793,0,0,0,1
74473,0,1,0,0
101530,0,0,0,1
124845,0,0,0,1
99338,1,0,0,0
106156,0,0,0,1
135090,0,0,0,1
5212,1,0,0,0
12327,0,0,0,1
38175,0,0,0,1
14945,0,0,0,1
134385,0,0,0,1
79284,0,0,0,1
18371,0,0,0,1
104879,1,0,0,0
42026,0,0,0,1
120610,0,0,0,1
26611,0,0,0,1
89937,0,0,0,1
43017,0,0,1,0
85495,0,0,0,1
109900,1,0,0,0
127745,0,0,0,1
130547,0,1,0,0
109158,0,0,0,1
28953,0,0,0,1
28414,0,0,0,1
14433,0,0,0,1
16222,0,0,0,1
68873,0,0,0,1
45043,0,0,0,1
85637,0,0,0,1
113213,0,0,0,1
15897,0,0,0,1
120470,0,0,0,1
119630,0,0,0,1
1618,1,0,0,0
58364,0,0,0,1
48736,0,0,1,0
2709,0,0,0,1
67132,0,0,0,1
96383,0,0,0,1
127868,0,0,0,1
9089,0,0,0,1
25690,0,0,0,1
131973,0,0,0,1
112666,0,0,0,1
28305,0,0,0,1
66151,0,1,0,0
45073,0,0,0,1
98039,0,0,0,1
47225,0,0,0,1
105320,0,0,0,1
55799,0,1,0,0
42282,0,0,0,1
38150,0,0,0,1
8313,0,0,0,1
43306,0,0,0,1
8137,0,0,0,1
16912,0,0,0,1
30731,0,0,0,1
131969,0,0,0,1
116063,0,0,1,0
3085,0,0,0,1
108607,0,0,0,1
81958,0,0,0,1
132526,0,0,0,1
95464,0,0,0,1
24626,0,0,0,1
19604,0,0,0,1
58454,0,0,0,1
26431,0,0,0,1
9694,0,0,0,1
48684,0,0,0,1
111295,0,0,0,1
14584,0,0,0,1
47813,0,0,0,1
11761,0,0,0,1
39714,0,0,0,1
108811,0,0,0,1
90418,0,0,0,1
30601,0,0,0,1
85637,0,0,0,1
111458,0,0,0,1
20214,0,0,0,1
38208,0,0,0,1
123505,0,0,0,1
63543,1,0,0,0
59609,0,0,0,1
71791,1,0,0,0
107826,0,0,1,0
60691,0,0,0,1
76483,0,0,0,1
25871,0,0,0,1
111338,0,0,0,1
1569,0,0,0,1
73751,0,0,0,1
132537,0,0,0,1
23822,0,0,0,1
54129,0,0,0,1
49970,0,0,0,1
925,0,0,0,1
100430,0,1,0,0
107039,0,0,0,1
24081,0,0,0,1
130010,1,0,0,0
129096,1,0,0,0
20069,0,0,0,1
61536,0,0,0,1
13071,0,0,0,1
90507,0,0,0,1
47153,0,0,0,1
63327,0,0,0,1
48835,0,0,0,1
25080,0,0,0,1
133182,0,0,0,1
95153,0,0,1,0
28286,0,0,0,1
86983,0,0,0,1
130407,0,0,0,1
53181,0,0,0,1
116026,0,0,0,1
58489,1,0,0,0
95872,0,0,0,1
79068,0,0,0,1
135350,0,0,0,1
38409,0,0,0,1
30523,0,0,0,1
69124,0,0,0,1
50108,0,0,0,1
74526,0,0,0,1
35829,0,0,0,1
50131,0,0,0,1
54621,0,1,0,0
132878,0,0,0,1
39893,0,0,0,1
2888,0,0,0,1
119453,0,0,0,1
42204,0,0,0,1
16016,0,0,0,1
10334,0,0,0,1
12265,0,0,0,1
124481,0,0,0,1
54988,0,0,1,0
119382,0,0,0,1
102816,0,0,0,1
79133,0,1,0,0
34408,0,0,0,1
53733,0,0,1,0
18682,0,0,0,1
96088,0,1,0,0
22984,0,0,0,1
128051,1,0,0,0
77771,0,0,0,1
56407,0,0,0,1
133964,0,0,0,1
11033,0,0,0,1
77710,0,0,0,1
33515,0,0,0,1
42333,0,0,0,1
105531,0,0,0,1
74809,0,0,0,1
91625,0,0,0,1
74990,0,0,0,1
27161,0,0,0,1
1154,0,0,0,1
101605,0,1,0,0
40862,0,0,0,1
122304,0,0,0,1
106258,0,0,0,1
72459,0,0,0,1
28925,0,1,0,0
73369,0,0,0,1
25989,0,0,1,0
39149,0,0,0,1
37877,0,1,0,0
114718,0,0,0,1
23508,0,0,0,1
124917,0,0,0,1
4838,0,0,0,1
121597,0,0,0,1
44039,0,0,0,1
13759,0,0,0,1
123467,1,0,0,0
103567,0,0,0,1
134804,0,1,0,0
85396,0,0,0,1
23327,0,0,0,1
22472,0,0,0,1
2896,0,0,0,1
25688,0,0,1,0
51020,0,0,0,1
31434,0,0,0,1
36158,0,0,0,1
42537,0,0,0,1
109766,0,0,0,1
120947,0,0,0,1
117130,0,0,0,1
124319,0,0,0,1
223,0,0,0,1
12725,0,0,0,1
81782,0,0,0,1
116254,0,0,0,1
45478,0,1,0,0
67618,0,0,0,1
94615,0,0,0,1
71230,0,0,0,1
11775,0,0,0,1
85385,0,0,0,1
38392,0,0,0,1
126450,0,0,0,1
124916,0,0,0,1
114928,0,0,1,0
5123,0,0,0,1
16196,0,0,0,1
125490,0,0,0,1
44014,0,0,0,1
102703,0,0,0,1
128727,0,0,0,1
80030,0,0,0,1
124747,0,0,0,1
58386,0,0,0,1
19220,0,0,0,1
87585,0,0,0,1
66138,0,0,0,1
76672,1,0,0,0
90775,0,0,0,1
82121,0,0,0,1
28705,0,0,0,1
113452,0,0,1,0
109125,0,0,0,1
26349,0,0,0,1
117468,0,0,1,0
82216,0,0,0,1
107423,0,0,0,1
18858,0,0,0,1
120231,0,0,0,1
22313,0,0,0,1
103062,0,0,0,1
9750,0,0,0,1
121528,0,0,0,1
132943,0,0,0,1
86418,0,0,0,1
77480,0,0,0,1
35186,0,0,0,1
53519,0,0,0,1
101786,0,0,0,1
2573,0,0,0,1
52436,0,0,0,1
132988,1,0,0,0
122003,0,0,0,1
47284,0,0,0,1
115502,0,0,0,1
105094,0,1,0,0
14075,0,0,0,1
51939,0,0,0,1
110094,0,0,0,1
83881,0,0,0,1
89922,0,1,0,0
68312,0,0,0,1
12448,1,0,0,0
73181,0,0,0,1
50385,0,0,0,1
37036,0,0,0,1
99370,0,0,0,1
60273,0,0,0,1
88678,0,1,0,0
67394,0,0,0,1
125190,0,0,0,1
123730,0,0,0,1
10878,0,0,0,1
70800,0,0,0,1
60840,0,0,0,1
90268,0,0,0,1
83082,0,0,1,0
54905,0,0,0,1
30987,1,0,0,0
105330,0,0,0,1
51979,0,0,0,1
122726,0,0,0,1
12071,0,0,0,1
615,0,0,0,1
98874,0,1,0,0
58140,0,0,0,1
20233,0,0,0,1
12253,0,0,0,1
58264,0,0,1,0
105737,0,0,0,1
20925,0,0,0,1
610,0,0,0,1
120548,0,0,0,1
123153,0,0,0,1
24135,0,0,0,1
4154,0,0,0,1
43453,0,0,0,1
54242,0,0,0,1
76237,0,0,0,1
84813,0,0,0,1
112867,0,0,0,1
121078,1,0,0,0
116732,0,0,0,1
104186,0,0,0,1
13920,0,0,0,1
24853,0,0,0,1
110875,0,0,0,1
79797,0,0,0,1
50236,0,1,0,0
106406,1,0,0,0
121876,0,0,0,1
98154,0,0,0,1
55947,0,0,0,1
651,0,0,0,1
97868,0,0,0,1
23087,0,0,0,1
104129,0,0,0,1
23917,0,0,1,0
71851,0,0,0,1
65042,0,0,0,1
84314,0,0,0,1
83283,0,0,0,1
118475,0,0,0,1
91240,0,0,0,1
23968,0,0,0,1
27915,0,0,0,1
16431,0,0,0,1
107491,0,0,0,1
54323,0,0,0,1
120975,0,0,0,1
21948,1,0,0,0
33545,0,0,0,1
119105,0,0,0,1
110080,0,0,0,1
9874,0,0,0,1
97037,0,0,0,1
1521,0,0,0,1
104185,1,0,0,0
54882,0,0,0,1
64672,0,0,0,1
113447,0,0,0,1
26448,0,0,0,1
109683,1,0,0,0
122906,0,0,0,1
115903,0,0,0,1
94321,0,0,0,1
99273,0,0,1,0
27388,0,0,0,1
106003,0,0,0,1
42801,0,0,0,1
31416,0,0,0,1
13571,0,0,0,1
27773,0,1,0,0
75997,0,0,0,1
58107,0,0,0,1
48721,0,0,0,1
11078,0,0,0,1
126533,0,0,0,1
39255,0,0,0,1
38202,0,0,0,1
75159,0,0,0,1
50030,0,0,0,1
99797,0,0,0,1
101154,0,0,0,1
65770,0,0,0,1
103074,0,0,0,1
46975,0,0,0,1
77685,0,0,0,1
96303,0,0,0,1
31040,0,0,0,1
12678,0,0,0,1
31048,0,0,0,1
639,0,1,0,0
79997,0,0,0,1
77442,0,0,0,1
3765,0,0,1,0
55396,0,0,1,0
83502,0,0,0,1
123996,0,0,0,1
56782,0,0,0,1
30065,0,0,0,1
8147,0,0,0,1
129248,0,0,0,1
39614,0,0,0,1
17195,0,0,0,1
21382,0,0,0,1
101816,0,0,0,1
106791,0,0,0,1
129928,0,0,0,1
4095,0,0,0,1
51457,0,0,0,1
65965,0,0,0,1
20489,0,0,0,1
40929,0,0,0,1
27133,0,0,0,1
130646,1,0,0,0
36704,0,0,0,1
20498,0,0,0,1
130565,0,0,0,1
53224,0,0,0,1
117959,0,0,0,1
79435,0,0,0,1
125719,0,0,0,1
114491,0,0,0,1
31534,0,0,0,1
23569,0,0,0,1
77575,0,0,0,1
104164,1,0,0,0
114091,0,0,0,1
129785,0,0,0,1
31574,0,0,0,1
13119,0,0,0,1
74850,0,0,0,1
68679,0,0,0,1
94034,0,0,0,1
105509,0,0,0,1
94166,0,0,0,1
120274,0,0,0,1
131611,0,0,0,1
70861,0,0,0,1
52326,1,0,0,0
114539,0,0,0,1
96105,0,0,0,1
125389,0,0,0,1
39448,0,0,0,1
7229,0,0,0,1
49104,0,0,0,1
23536,0,0,0,1
103160,0,0,0,1
53392,0,1,0,0
127246,0,0,0,1
22255,0,0,0,1
6973,0,1,0,0
39903,0,0,0,1
74043,0,0,0,1
18441,0,0,0,1
50991,0,0,0,1
33659,0,0,0,1
40973,0,1,0,0
131848,0,0,0,1
24074,0,0,0,1
64680,0,0,0,1
116050,0,0,0,1
34843,0,0,0,1
59936,0,0,0,1
21426,0,0,0,1
128066,0,0,0,1
17509,0,0,0,1
2423,0,0,0,1
3763,0,0,0,1
77151,0,0,0,1
18024,0,0,0,1
70823,0,0,0,1
120382,0,0,0,1
130789,0,0,0,1
48180,0,0,0,1
16547,0,1,0,0
77183,0,0,0,1
3078,0,0,0,1
58230,0,0,0,1
13047,0,0,0,1
36371,0,0,0,1
89366,0,1,0,0
133280,0,0,0,1
97469,0,1,0,0
1072,0,0,0,1
16787,0,0,0,1
117557,0,0,0,1
129890,0,0,0,1
119744,0,0,0,1
83855,0,0,0,1
21613,0,0,0,1
9033,0,1,0,0
31500,0,0,0,1
30767,0,1,0,0
92312,0,0,0,1
84342,0,0,0,1
86814,0,0,1,0
30983,0,0,0,1
106478,0,0,0,1
5505,0,0,0,1
89057,0,0,0,1
74910,0,0,0,1
8533,0,0,0,1
82540,1,0,0,0
74302,0,0,0,1
118336,0,0,0,1
57159,0,0,0,1
83319,0,0,0,1
43204,0,0,0,1
94506,0,0,0,1
5851,0,0,0,1
35452,0,0,0,1
112475,1,0,0,0
74194,0,0,0,1
95374,0,0,0,1
130529,0,0,0,1
80512,0,0,0,1
34351,0,0,0,1
41766,0,0,0,1
107608,0,0,1,0
45920,0,0,0,1
14455,0,0,0,1
63428,0,1,0,0
23893,0,0,1,0
114415,0,0,0,1
68745,0,0,0,1
56494,0,0,0,1
32351,0,0,0,1
128711,0,0,0,1
36405,0,0,0,1
85707,0,0,0,1
9639,0,0,0,1
16062,0,0,0,1
35687,0,0,0,1
121672,0,0,0,1
12814,0,0,1,0
52257,0,0,0,1
89368,0,0,1,0
54737,0,0,0,1
108738,0,0,0,1
53095,0,0,0,1
43414,0,0,0,1
107275,0,0,0,1
45162,0,0,0,1
26920,0,0,0,1
51321,0,0,0,1
79987,0,0,0,1
51201,0,0,0,1
25911,0,0,0,1
37932,0,1,0,0
41158,0,0,0,1
38653,0,0,0,1
119291,0,0,0,1
59848,0,0,1,0
50149,0,0,0,1
24256,0,0,0,1
67911,0,0,0,1
35097,0,0,0,1
26951,0,1,0,0
28004,1,0,0,0
111762,0,0,0,1
76058,0,1,0,0
128452,0,0,0,1
72138,0,0,0,1
8954,0,0,0,1
90157,0,0,0,1
120976,0,0,0,1
12849,0,0,0,1
104522,0,0,0,1
24790,0,0,0,1
102684,0,0,0,1
94402,0,0,0,1
15145,0,0,0,1
83956,1,0,0,0
103789,0,0,0,1
53021,0,0,0,1
60393,0,0,0,1
51955,0,0,0,1
124002,1,0,0,0
112790,1,0,0,0
119895,0,1,0,0
69124,0,0,0,1
64673,0,0,0,1
32711,0,0,0,1
64827,0,1,0,0
71309,0,0,0,1
28914,0,0,0,1
67984,0,0,0,1
83448,0,0,0,1
9823,0,0,1,0
77888,1,0,0,0
1796,0,0,0,1
18638,0,0,0,1
11773,0,0,0,1
59656,0,0,0,1
134418,1,0,0,0
89231,0,0,0,1
105675,0,0,0,1
57555,0,0,0,1
97224,0,0,0,1
21129,0,0,0,1
82361,0,0,0,1
114318,0,0,0,1
68117,0,0,0,1
31103,0,1,0,0
57939,0,0,0,1
60345,0,0,0,1
83312,0,0,0,1
108894,0,0,0,1
83241,0,1,0,0
15713,0,0,0,1
80190,0,0,0,1
21462,0,0,0,1
43081,0,0,0,1
134614,0,0,1,0
107404,1,0,0,0
42828,0,0,0,1
2356,0,0,0,1
22692,0,0,0,1
94500,0,0,0,1
127869,0,0,0,1
133982,0,0,0,1
10059,0,0,0,1
52650,0,0,0,1
105907,0,0,0,1
118795,0,0,0,1
106288,0,0,0,1
68679,0,0,0,1
95224,0,0,0,1
107922,0,0,0,1
75386,0,0,0,1
71767,0,0,0,1
90748,0,0,0,1
121754,0,0,0,1
37860,0,0,0,1
114212,0,1,0,0
45006,0,0,0,1
34581,0,0,0,1
206,0,0,0,1
39245,0,0,0,1
94259,1,0,0,0
50115,0,0,0,1
88394,0,0,1,0
115075,0,0,0,1
132346,0,1,0,0
12164,0,0,0,1
27749,1,0,0,0
27222,0,0,0,1
44570,0,0,0,1
127394,0,0,0,1
60956,0,0,0,1
98220,0,0,0,1
26505,0,0,0,1
77151,0,0,0,1
30806,0,0,0,1
43747,0,0,0,1
25042,0,0,0,1
97377,0,0,0,1
69385,0,0,0,1
57604,0,0,0,1
5347,0,0,0,1
131705,0,0,0,1
16977,0,0,1,0
97043,0,0,1,0
30368,0,0,0,1
85045,0,0,0,1
76777,0,1,0,0
77009,0,0,0,1
124123,0,0,0,1
80009,0,0,0,1
117879,0,0,0,1
57906,0,0,0,1
61170,0,0,0,1
25719,1,0,0,0
1247,0,0,0,1
52615,0,0,0,1
56021,0,0,0,1
77952,0,0,0,1
108938,0,0,0,1
37799,0,1,0,0
97601,0,0,0,1
43892,0,0,0,1
135099,0,0,0,1
76526,0,0,0,1
99987,0,0,0,1
75116,0,0,0,1
82120,0,0,0,1
82256,0,0,0,1
114037,0,0,0,1
42645,0,0,0,1
36605,0,0,0,1
4367,0,0,0,1
76993,0,0,0,1
69526,0,0,0,1
57054,1,0,0,0
46448,1,0,0,0
113898,0,0,0,1
60536,1,0,0,0
105400,0,1,0,0
92228,0,1,0,0
68288,0,0,0,1
124156,0,0,0,1
121325,0,0,1,0
38119,0,0,0,1
101640,0,1,0,0
74680,0,0,0,1
74369,0,0,0,1
107350,0,0,0,1
18384,0,0,0,1
109198,0,0,0,1
1742,0,0,0,1
65741,0,0,0,1
110875,0,0,0,1
8591,0,0,0,1
7027,0,0,0,1
7176,0,0,0,1
1335,0,0,0,1
125679,0,0,0,1
40405,0,0,1,0
36747,0,0,0,1
130526,0,0,0,1
51148,0,0,0,1
74351,0,0,0,1
12769,0,0,0,1
42913,0,1,0,0
78092,0,0,0,1
124873,0,0,0,1
42799,0,0,0,1
51150,0,0,0,1
96202,0,1,0,0
4523,0,0,0,1
5590,0,0,0,1
11139,0,0,0,1
95777,0,0,0,1
103696,0,0,0,1
43739,0,0,0,1
37950,0,0,0,1
47508,0,0,0,1
47908,0,0,1,0
93749,0,0,0,1
103784,0,0,1,0
114568,0,0,0,1
132544,0,0,0,1
107890,1,0,0,0
72525,0,0,0,1
83685,0,0,0,1
20216,0,0,0,1
94009,0,0,0,1
29262,0,0,0,1
77332,0,0,0,1
64812,0,0,0,1
21355,0,0,0,1
9024,0,0,0,1
43868,0,0,0,1
13306,0,0,0,1
121411,0,0,0,1
120336,1,0,0,0
50873,0,0,0,1
99257,0,0,0,1
94238,0,1,0,0
32466,0,0,0,1
125602,0,0,0,1
61294,0,1,0,0
10134,0,0,0,1
25635,0,0,0,1
70885,0,0,0,1
61405,0,0,0,1
38747,0,0,0,1
86255,0,0,0,1
1169,1,0,0,0
96448,0,0,0,1
13618,0,0,0,1
90568,0,0,0,1
38501,0,0,0,1
67325,0,0,0,1
16590,0,0,0,1
106076,0,0,0,1
32213,0,0,0,1
6098,0,0,0,1
127481,0,0,1,0
51086,0,0,0,1
25925,0,0,0,1
21411,0,0,0,1
7489,0,0,0,1
58171,0,0,0,1
71114,0,0,0,1
59913,0,0,0,1
65620,0,0,0,1
76512,0,0,0,1
30821,0,0,0,1
90476,0,0,0,1
35606,0,0,0,1
62571,0,0,0,1
80576,0,0,0,1
88896,1,0,0,0
25630,0,0,0,1
118727,0,0,0,1
11543,0,0,0,1
43995,0,0,0,1
79329,0,0,0,1
37813,0,0,0,1
91836,0,0,0,1
113255,0,0,0,1
19759,0,0,0,1
131624,0,0,0,1
108876,0,0,0,1
3880,0,1,0,0
81977,0,0,0,1
124277,0,0,1,0
130908,0,0,0,1
122318,0,1,0,0
17727,0,0,0,1
61975,0,0,0,1
133479,1,0,0,0
30686,0,0,0,1
18829,0,0,0,1
51410,0,0,0,1
54153,0,0,0,1
109345,0,0,0,1
76102,0,0,0,1
131436,0,0,0,1
61279,0,0,0,1
30756,0,0,0,1
119014,0,0,0,1
35074,0,0,0,1
131119,0,1,0,0
59829,0,0,0,1
70003,0,0,0,1
57333,0,1,0,0
27448,0,0,0,1
92471,0,0,0,1
104398,0,0,0,1
32574,0,0,0,1
15588,0,0,0,1
109260,0,0,0,1
91371,0,0,0,1
114253,0,1,0,0
10071,0,0,0,1
89149,0,0,0,1
72591,0,0,0,1
16846,0,0,0,1
49354,0,0,0,1
54559,0,0,0,1
72626,0,0,0,1
81676,0,0,0,1
19709,0,0,0,1
89093,0,0,0,1
121147,0,0,1,0
81518,0,0,0,1
25839,0,0,0,1
65550,0,0,0,1
88555,0,0,0,1
132853,0,0,0,1
79960,0,0,0,1
89739,0,0,0,1
111482,0,0,0,1
33016,0,0,0,1
124991,0,0,0,1
124208,0,0,0,1
130429,0,0,0,1
85466,0,0,1,0
25934,0,0,0,1
52671,0,0,0,1
122402,0,0,0,1
111499,0,0,0,1
32087,0,0,0,1
45362,0,0,1,0
71636,0,1,0,0
7227,0,0,0,1
26196,0,0,1,0
61402,0,0,0,1
106016,0,0,0,1
107390,0,0,0,1
40660,0,0,0,1
45873,0,0,0,1
14561,0,0,0,1
118281,0,0,0,1
65642,0,0,0,1
91854,0,0,0,1
25756,0,0,0,1
123389,0,0,0,1
73260,0,0,0,1
16905,0,0,0,1
33597,0,0,0,1
32582,0,1,0,0
35093,0,0,0,1
111444,0,0,0,1
19817,0,0,0,1
3066,0,0,0,1
43684,0,0,0,1
72070,0,0,0,1
65061,0,0,0,1
25646,0,0,0,1
93936,0,1,0,0
18801,0,0,0,1
102145,0,0,0,1
16540,0,0,1,0
16665,0,0,0,1
90595,0,1,0,0
14830,0,0,0,1
16986,0,0,1,0
113786,0,0,0,1
38611,0,0,0,1
51426,0,0,0,1
53214,0,0,0,1
80723,0,0,0,1
86003,0,0,0,1
55439,0,0,0,1
120917,0,0,0,1
23694,1,0,0,0
9096,0,0,0,1
37185,0,0,0,1
61309,0,0,0,1
129413,0,0,0,1
7319,0,0,0,1
10165,0,0,0,1
32990,0,0,0,1
7859,0,0,0,1
55445,0,0,0,1
69996,0,0,0,1
134318,0,0,0,1
125745,0,0,0,1
82927,0,0,0,1
14808,0,0,0,1
79046,0,0,0,1
24750,0,0,0,1
61548,0,0,0,1
93146,0,0,0,1
86819,0,0,0,1
97533,0,0,0,1
3103,0,0,0,1
132319,0,0,0,1
70027,0,0,0,1
39780,0,0,0,1
3220,0,0,0,1
54681,0,0,0,1
24363,0,0,0,1
30909,0,0,0,1
14821,0,0,0,1
105859,0,0,0,1
74699,0,1,0,0
79201,0,1,0,0
41506,0,0,0,1
126096,0,0,0,1
92572,0,0,0,1
9603,0,0,0,1
8782,0,0,0,1
81705,0,0,0,1
45011,0,0,0,1
63863,0,0,0,1
86070,0,0,1,0
17062,0,1,0,0
35879,0,0,0,1
38353,1,0,0,0
70111,1,0,0,0
89321,0,0,0,1
56156,0,0,0,1
31281,0,0,0,1
110293,0,0,0,1
26079,0,0,0,1
119052,0,0,0,1
124070,0,0,0,1
84516,0,0,0,1
49215,1,0,0,0
104503,0,0,0,1
106804,0,1,0,0
37542,1,0,0,0
45092,0,0,0,1
34817,0,0,0,1
60301,0,0,0,1
53365,0,0,0,1
9732,0,0,0,1
94404,0,0,0,1
69105,0,0,0,1
74106,0,0,0,1
36535,0,0,1,0
49502,0,0,0,1
118625,0,0,0,1
32988,0,0,0,1
29775,0,0,0,1
71645,0,0,0,1
55854,0,0,0,1
71192,0,0,0,1
17,0,0,0,1
20500,0,1,0,0
52704,0,0,0,1
